level_0	hhid07	pid07	panel	tk01	tk02	tk03	tk04	tk01a	tk01b	tk01c	tk01d	tk25a9x	age	marstat	sex	link	hhsize	nonfood	food	total	kabid	nmkab2014	pce	sc05	sc21x	ar02b_07	hhid00	pid00	dl06	dl05a	dl07a	dl30	dl42	index	dl2type	dl16j	dl10	dl16c2	dl16e	dl11d	dl11e	dl11f	sw01	sw03b	kk01	kk02a	kk02c	nonfood00	food00	total00	pce00	change
4876	2241300	3	1	1				1	3	3	3		22	1	1	224130003	4	78049.726	124167.4	202217.13	3506	KEDIRI	202217.13	2	96	3	2241300	3	2	7	3	3		13526	1	10	2	5	25.4			2001	2	1	2	0	3	148806.49	46998.846	195805.33	190189.26	6411.7986
4877	2241800	6	1	1				1	3	3	3		24	1	1	224180006	4	383572.11	426348.92	809921.03	3506	KEDIRI	683931.37	2	96	3	2241800	6	5	7	3	3		13539	3	30	5	10	70			2003	3	2	1	0	2	185010.28	286964.08	471974.36	461577.82	337946.67
4878	2241900	5	3	3	3	3	3	3	1	3	3		15	1	1	224190005	4	207422.19	251330.07	458752.25	3506	KEDIRI	458752.24	2	96	3	2241900	5	6	6	1	1	3	13542	3	10	6			6			2	3	2	0	2	154902.14	266460.66	421362.8	421362.8	37389.456
4879	2242000	4	3	3	3	3	3	3	1	3	3		19	1	3	224200004	4	294824.26	432884.05	727708.3	3506	KEDIRI	714093.41	2	96	3	2242000	4	5	8	1	1	3	13548	3	30	5			6			3	2	2	0	3	127303.21	163089.98	290393.2	286414.83	437315.11
4880	2242000	5	3	3	3	3	3	3	1	3	3		15	1	1	224200005	4	294824.26	432884.05	727708.3	3506	KEDIRI	714093.41	2	96	3	2242000	5	6	6	1	1	3	13551	3	15	6			6			3	2	2	0	3	127303.21	163089.98	290393.2	286414.83	437315.11
4881	2242200	3	3	1				1	3	3	1	2	19	1	3	224220003	6	147785.67	188384.09	336169.76	3506	KEDIRI	228647.36	2	96	3	2242200	3	6	6	3	3		13554	3	30	6	3	21.07			2006	3	2	3	0	4	168636.53	79837.784	248474.33	217574.36	87695.434
4882	2242431	3	3	3	3	3	3	3	1	3	3		16	1	1	224240009	4	167300.28	100886.01	268186.29	3506	KEDIRI	268186.29	1	96	3	2242431	3	6	7	1	1	3	13563	3	30	6			6			2	2	2	2	3	221089.22	296588.12	517677.36	466306.16	-249491.07
4884	2242500	4	3	3	3	3	3	3	1	3	3		19	1	1	224250004	4	677102.97	449970.68	1127073.6	3506	KEDIRI	1127073.6	2	96	3	2242500	4	61	6	1	1	3	13567	4	15	61			6			5	3	2	0	3	274729.63	277800.28	552529.91	533603.71	574543.74
4885	2242611	3	3	95	1			1	3	3	3		18	1	3	224260004	4	92560.01	253236.15	345796.16	3506	KEDIRI	333228.6	2	96	3	2242611	3	3	7	3	3		13569	2	10	3	3	20			2005	3	3	2	0	2	224261.3	314329.88	538591.18	484516.22	-192795.02
4886	2242700	5	3	3	3	3	3	3	1	3	3		15	1	3	224270005	4	175422.06	194964.6	370386.66	3506	KEDIRI	370386.65	2	96	3	2242700	5	6	6	1	1	3	13572	3	15	6			6			3	2	2	0	2	83375.181	119254.54	202629.71	202629.71	167756.95
4888	2531644	4	3	4	3	3	3	3	3	1	3		16	2	3	253160010	6	48447.908	62855.208	111303.12	3506	KEDIRI	110465.28	1	13	5	2531611	8	3	6	3	1	3	15221	2	20	3	3	22.67			2007	2	2	1	0	3	22338.742	65878.721	88217.465	88217.455	23085.651
4889	2541711	3	3	1				1	3	3	1		20	1	1	254170005	5	331971.84	107121.61	439093.46	3506	KEDIRI	370474.66	1	96	3	2541711	3	5	7	3	3		15271	3	30	5	3	24.84			2006	3	2	2	0	3	231031.29	124627.26	355658.53	350637.31	83434.925
4890	2551200	3	1	1				1	3	3	3		23	1	3	255120003	6	179150.43	117904.57	297055	3506	KEDIRI	297055.01	1	96	3	2551200	3	6	7	3	3		15305	3	5	6	3	17.72			2003	3	2	2	0	3	130992.66	99521.048	230513.71	229548.09	66541.297
4891	2551200	4	3	3	3	3	3	3	3	3	3		18	1	1	255120004	6	179150.43	117904.57	297055	3506	KEDIRI	297055.01	1	96	3	2551200	4	6	6	1	1	3	15308	3	10	5			6			2	1	2	0	3	130992.66	99521.048	230513.71	229548.09	66541.297
4892	2551341	5	3	3	3	3	3	3	1	3	3		15	1	1	255130006	5	428846.72	530379.96	959226.68	3506	KEDIRI	956713.19	1	13	3	2551300	6	3	6	1	1	3	15311	2	15	3			6			4	2	3	2	4	937147.6	127162.99	1064310.6	513229.03	-105083.94
4893	2551842	4	3	95	3	3	3	3	3	1	3		21	1	3	255180006	5	432575.09	229165.1	661740.18	3506	KEDIRI	570164.63	2	13	3	2551800	6	5	6	3	3		15322	3	30	5	3				2004	4	2	1	2	2	512050.98	161935.11	673986.1	608806.49	-12245.912
4894	2731240	2	3	3	3	3	3	3	1	3	3		18	1	3	273120003	2	468329.77	135331.57	603661.35	3506	KEDIRI	603661.36	2	14	8	2731200	3	74	6	1	1	3	16380	3	30	74			6			2	2	2	0	3	134473.96	247786.28	382260.24	382260.24	221401.1
4897	2250141	6	3	3	3	3	3	3	1	3	3		15	1	1	225010007	6	380196.86	300895.33	681092.19	3507	MALANG	643881.03	2	12	3	2250100	7	73	7	1	1	3	13584	2	10	73			6			6	2	2	0	3	806351.54	322771.77	1129123.3	1129123.3	-448031.12
4899	2250200	4	3	1				1	3	3	3		17	1	1	225020004	6	302226.32	344588.49	646814.81	3507	MALANG	613981.44	1	96	3	2250200	4	3	7	3	1	1	13588	2	15	3	3	17.98			2007	3	2	2	0	3	62215.928	268141.92	330357.85	290973.34	316456.96
4901	2250300	5	3	3	3	3	3	3	1	3	3		18	1	1	225030005	3	281731.91	276294.98	558026.89	3507	MALANG	558026.94	1	96	3	2250300	5	5	7	1	1	3	13592	3	20	5			6			3	2	2	3	2	375934.07	279575.29	655509.37	622127.27	-97482.48
4903	2250400	4	3	1				1	3	3	3	1	19	1	3	225040004	4	164765.51	77380.953	242146.46	3507	MALANG	242146.45	1	96	3	2250400	4	6	7	3	1	3	13595	3	15	6	4	25.86			2007	3	2	1	0	3	48778.988	190328.15	239107.13	239107.17	3039.3258
4905	2250400	5	3	3	3	3	3	3	1	1	3		17	1	3	225040005	4	164765.51	77380.953	242146.46	3507	MALANG	242146.45	1	96	3	2250400	5	3	7	1	1	3	13597	2	3	3			6			3	2	2	3	2	48778.988	190328.15	239107.13	239107.17	3039.3258
4907	2250500	3	3										20	1	3		4	185747.12	776563.31	962310.43	3507	MALANG	962310.39	1	96	4	2250500	3																				1340805.8	355519.59	1696325.4	1666153.1	-734014.97
4909	2250900	3	3	1				1	3	3	1		16	1	1	225090003	4	87988.265	395441.45	483429.72	3507	MALANG	483429.72	1	96	3	2250900	3	2	7	3	3		13601	1	3	2	5	37.9			2006	2	2	2	0	3	86548.372	180638.99	267187.36	249854.37	216242.36
4911	2251200	4	3	2	3	3	3	3	3	3	1		16	1	3	225120004	4	90519.615	239991.1	330510.72	3507	MALANG	305091.29	1	96	3	2251200	4	3	7	3	1	1	13606	2	15	3	3	22.94			2007	2	1	2	0	2	287702.56	121510.93	409213.48	389826.13	-78702.759
4913	2251400	4	3	1				1	3	3	3		20	1	1	225140004	5	95492.291	212315.71	307808	3507	MALANG	307808.01	1	96	3	2251400	4	3	7	3	3		13617	2	20	3	3	13.33			2003	2	2	1	0	2	116073.49	97809.62	213883.1	212278.21	93924.9
4916	2251441	5	1	4	3	3	3	3	3	1	3		22	2	3	225140003	5	264107.77	190065.24	454173.02	3507	MALANG	443157.93	1	96	5	2251400	3	3	7	3	3		13618	2	15	3	6	32.65			2001	3	3	2	2	2	116073.49	97809.62	213883.1	212278.21	240289.91
4918	2251800	3	1	1				1	3	3	3		22	1	1	225180003	4	201634.26	211214.2	412848.46	3507	MALANG	412848.48	1	96	3	2251800	3	3	5	3	3		13621	2	0	3	3	15.47			2002	4	2	1	0	2	58908.209	258127.26	317035.47	315639.19	95812.988
4920	2251900	3	3	3	3	3	3	3	1	3	3		16	1	3	225190003	4	384415.78	589892.07	974307.85	3507	MALANG	831853.16	1	96	3	2251900	3	6	7	1	1	3	13624	3	20	6			6			4	2	1	0	4	171601.75	183768.6	355370.35	329390.09	618937.5
4922	2260200	7	3	4	3	3	3	3	3	1	3		18	1	3	226020007	3	721134.84	615926.68	1337061.5	3507	MALANG	1202903.5	2	96	3	2260200	7	5	7	3	1	3	13634	3	100	5			3	K	2007	3	1	3	10	2	1081712.3	205884.22	1287596.5	1286826.3	49465.037
4924	2260500	6	3	2	3	3	1	3	3	3	1		19	1	1	226050006	4	285227.08	348833.87	634060.96	3507	MALANG	612348.52	2	96	3	2260500	6	5	7	3	3		13640	3	30	5	9	57.6			2007	4	3	2	0	2	107041.06	156061.41	263102.47	240389.79	370958.49
4926	2260700	7	3	3	3	3	1	3	1	3	3		15	1	1	226070007	5	337230.99	314755.97	651986.95	3507	MALANG		2	96	3	2260700	7	5	5	1	1	3	13645	3	30	5			6			4	3	2	0	2	141370.08	185103.87	326473.96	306637.28	325513
4928	2260800	6	1	2	1			3	3	3	1		24	1	1	226080006	6	189233.46	428670.27	617903.74	3507	MALANG	613314.1	2	96	3	2260800	6	73	7	3	3											1	1	2	0	2	154563.5	269616.27	424179.79	415106.71	193723.95
4930	2261100	7	3	1				1	3	3	3		21	1	1	226110007	3	129470.11	131263.06	260733.18	3507	MALANG	218367.48	2	96	3	2261100	7	5	7	3	1	1	13655	3	25	5	3	18.75			2007	4	2	2	0	3	307974.17	292802.93	600777.1	564666.63	-340043.92
4932	2261132	3	3	1				1	3	3	3		18	1	1	226110004	5	130719.37	61684.46	192403.83	3507	MALANG	192403.82	2	96	3	2261132	3	3	6	3	3		13657	2	30	3			3	F	2003	3	2	2	0	3	38086.434	108558.66	146645.09	144642.16	45758.733
4934	2261400	5	1	4	3	3	3	3	3	1	3		23	2	3	226140005	5	61048.976	81511.607	142560.58	3507	MALANG	142560.58	2	96	3	2261400	5	72	6	3	3											3	2	2	0	3	111381.88	145569.9	256951.79	230704.62	-114391.21
4936	2261400	8	3	1				1	3	3	3		20	2	1	226140008	5	61048.976	81511.607	142560.58	3507	MALANG	142560.58	2	96	5	2261400		2	7	3	3		13661	1	10	2	5				2000	3	2	2	0	2	111381.88	145569.9	256951.79	230704.62	-114391.21
4938	2261800	3	3	1				1	3	3	3		16	1	1	226180003	5	97017.456	217878.33	314895.78	3507	MALANG	314895.78	2	96	3	2261800	3	3	6	3	3		13666	2	30	3	3	17.8			2006	4	2	1	0	3	288999.31	246693.89	535693.18	420139.71	-220797.39
4940	2262031	3	1	2	3	3	3	3	3	3	1		24	1	1	226200004	7	131984.29	113809.41	245793.7	3507	MALANG	238228.41	1	96	3	2262031	3	5	6	3	3		13667	3	10	5	6	25.4			2001	1	1	2	0	3	83834.065	98393.815	182227.87	182227.87	63565.824
4942	2262400	3	3	4	3	3	3	3	3	1	3		18	2	3	226240003	4	119285.93	77794.017	197079.94	3507	MALANG	183311.08	2	1	3	2262400	3	73	6	3	3		13675	2	60	73	3	13.93			2004	4	2	2	0	2	33630.881	256499.88	290130.76	290130.77	-93050.812
4944	2262500	5	3	1				1	3	3	3		20	1	1	226250005	5	157219.12	285015.25	442234.37	3507	MALANG	442234.37	2	96	3	2262500	5	2	7	3	3		13677	1	30	2	5	26.98			2001	3	2	2	0	3	42094.488	118601.9	160696.39	160696.39	281537.98
4946	2262500	6	3	1				1	3	3	3		18	1	1	226250006	5	157219.12	285015.25	442234.37	3507	MALANG	442234.37	2	96	3	2262500	6	2	7	3	3		13678	1	60	2			3	B	2002	3	2	2	1	3	42094.488	118601.9	160696.39	160696.39	281537.98
4948	2262500	7	3	4	3	3	3	3	3	1	3		16	1	3	226250007	5	157219.12	285015.25	442234.37	3507	MALANG	442234.37	2	96	3	2262500	7	2	6	3	3		13679	1	0	2	5	36.02			2002	2	2	1	0	1	42094.488	118601.9	160696.39	160696.39	281537.98
4950	2262800	3	1	1				1	3	3	3		24	1	1	226280003	7	96094.489	271049.7	367144.19	3507	MALANG	361545.86	2	96	3	2262800	3	73	6	3	3											3	2	1	0	3	108193.39	236929.6	345122.99	345123.03	22021.198
4952	2263000	3	3	1				1	3	3	3		18	1	1	226300003	4	122794.34	64025.164	186819.5	3507	MALANG	186819.51	2	96	3	2263000	3	3	7	3	3		13686	2	30	3	3	19.87			2007	1	2	1	0	3	55167.164	16023.419	71190.585	71190.585	115628.92
4954	2263000	4	3	3	3	3	3	3	1	3	3		15	1	3	226300004	4	122794.34	64025.164	186819.5	3507	MALANG	186819.51	2	96	3	2263000	4	3	6	1	1	1	13688	2	30	3			6			2	2	1	0	2	55167.164	16023.419	71190.585	71190.585	115628.92
4956	2270100	3	3	3	3	3	3	3	1	3	3		16	1	3	227010003	6	308139.87	385436.08	693575.95	3507	MALANG	614140.23	1	96	3	2270100	3	6	6	1	1	3	13691	3	30	6			6			4	2	3	2	4	106096.01	227761.44	333857.46	324624.2	359718.49
4958	2270200	4	3	95	3	3	3	3	3	1	3		21	1	3	227020004	5	546517.53	82062.361	628579.89	3507	MALANG	381079.45	1	96	3	2270200	4	6	8	3	3		13694	3	30	6	3	21.73			2006	3	2	2	0	2	159384.88	190177.97	349562.85	334402.19	279017.05
4960	2270200	5	3	3	3	3	3	3	1	3	3		19	1	3	227020005	5	546517.53	82062.361	628579.89	3507	MALANG	381079.45	1	96	3	2270200	5	6	7	1	1	3	13697	3	15	6			6			4	1	3	0	4	159384.88	190177.97	349562.85	334402.19	279017.05
4962	2270200	6	3	3	3	3	3	3	1	3	3		15	1	1	227020006	5	546517.53	82062.361	628579.89	3507	MALANG	381079.45	1	96	3	2270200	6	3	7	1	1	1	13699	2	25	3			6			1	1	2	2	3	159384.88	190177.97	349562.85	334402.19	279017.05
4964	2270241	4	1	4	3	3	3	3	3	1	3		23	2	3	227020003	7	209997.7	264853.72	474851.42	3507	MALANG	452231.19	1	96	5	2270300	12	3	7	3	3											3	2	2	0	2	55353.336	164991.13	220344.48	204937.33	254506.94
4966	2270331	4	3	3	3	3	3	3	1	3	3		17	1	3	227030007	6	439720.66	230949.56	670670.22	3507	MALANG	654500.63	1	96	3	2270331	4	6	6	1	1	3	13704	3	30	6			6			3	2	2	0	4	134927.97	109743.72	244671.68	239664.37	425998.53
4968	2270331	5	3	3	3	3	3	3	1	3	3		15	1	3	227030008	6	439720.66	230949.56	670670.22	3507	MALANG	654500.63	1	96	3	2270331	5	3	7	1	1	1	13706	2	20	3			6			3	2	2	4	4	134927.97	109743.72	244671.68	239664.37	425998.53
4970	2270400	3	3	4	3	3	3	3	3	1	3		19	2	3	227040003	7	325043.27	205431.28	530474.55	3507	MALANG	443322.24	1	96	3	2270400	3	6	7	3	3		13709	3	45	6			3	K	2005	4	2	2	0	3	265665.21	249364.46	515029.68	438995.48	15444.867
4972	2270400	4	3	95	1			1	3	3	3		16	1	1	227040004	7	325043.27	205431.28	530474.55	3507	MALANG	443322.24	1	96	3	2270400	4	3	7	3	1	1	13711	2	15	3	3	23.6			2007	3	2	2	0	2	265665.21	249364.46	515029.68	438995.48	15444.867
4974	2270400	6	3	1				1	3	3	3	1	24	2	1	227040006	7	325043.27	205431.28	530474.55	3507	MALANG	443322.24	1	96	5	2270400		6	7	3	3		13714	3	30	6	6				2002	4	1	2	0	4	265665.21	249364.46	515029.68	438995.48	15444.867
4976	2270600	3	3	1				1	3	3	1		20	1	1	227060003	4	210345.7	203779.02	414124.73	3507	MALANG	395854.49	1	96	3	2270600	3	6	7	3	3		13717	3	30	6	4	25.32			2006	3	3	2	0	2	202973.59	139303.59	342277.2	323557.53	71847.528
4978	2270900	4	3	1				1	3	1	3	2	18	2	3	227090004	7	94079.091	154879.92	248959.01	3507	MALANG	228478.23	1	96	3	2270900	4	3	7	3	3		13722	2	60	3	3				2005	2	2	1	3	2	52076.113	53661.764	105737.88	105737.88	143221.13
4980	2270900	7	3	1				1	3	1	3		23	2	1	227090007	7	94079.091	154879.92	248959.01	3507	MALANG	228478.23	1	96	5	2270900		3	6	3	3		13724	2	30	3	6	34.98			1999	4	2	1	0	2	52076.113	53661.764	105737.88	105737.88	143221.13
4982	2271000	3	3	1				1	3	3	3		20	1	3	227100003	5	198947.21	237375.02	436322.23	3507	MALANG	436322.21	1	96	3	2271000	3	3	7	3	3		13726	2	30	3	3	17.85			2003	3	2	2	4	4	482354.98	319667.21	802022.19	790466.84	-365699.95
4984	2271000	4	3	95	3	3	3	3	3	3	3		17	1	1	227100004	5	198947.21	237375.02	436322.23	3507	MALANG	436322.21	1	96	3	2271000	4	3	7	3	3		13728	2	30	3			3	E	2003	3	1	2	0	2	482354.98	319667.21	802022.19	790466.84	-365699.95
4986	2271300	4	3	1				1	3	3	3		23	1	3	227130004	6	30688.655	100512.63	131201.28	3507	MALANG	131201.28	1	96	3	2271300	4	2	6	3	3		13729	1	5	2			3	K	1992	3	2	2	0	2	48648.024	78239.344	126887.37	126887.38	4313.9122
4988	2271400	6	1	1				1	3	1	3		23	2	3	227140006	5	200580.41	121716.66	322297.07	3507	MALANG	301114.2	1	96	3	2271400	6	2	7	3	3											3	2	1	2	2	49711.116	88929.975	138641.09	136792.23	183655.98
4990	2271400	7	3	1				1	3	1	3		15	1	1	227140007	5	200580.41	121716.66	322297.07	3507	MALANG	301114.2	1	96	3	2271400	7	3	6	3	1	1	13731	2	15	3	3	16.87			2007	3	2	2	2	1	49711.116	88929.975	138641.09	136792.23	183655.98
4992	2271500	4	3	3	3	3	3	3	1	3	3		15	1	3	227150004	5	1074699.2	524648.36	1599347.5	3507	MALANG	1561421.7	1	96	3	2271500	4	6	6	1	1	1	13737	3	30	6			6			3	2	2	0	2	238586.69	521199.23	759785.94	560648.76	839561.59
4994	2271500	5	3	1				1	3	1	3		23	2	3	227150005	5	1074699.2	524648.36	1599347.5	3507	MALANG	1561421.7	1	96	5	2271500		5	7	3	3		13740	3	60	5	3	17.98			2003	3	2	3	0	2	238586.69	521199.23	759785.94	560648.76	839561.59
4996	2271600	3	3	3	3	3	3	3	1	1	3		17	1	1	227160003	5	397284.37	306742.5	704026.87	3507	MALANG	682420.41	1	96	3	2271600	3	6	7	1	1	1	13743	3	30	6			6			3	2	2	1	3	235756.12	601429	837185.12	583938.06	-133158.25
4998	2271700	5	3	1				1	3	3	3		21	1	3	227170005	5	219539.06	138239.28	357778.34	3507	MALANG	353033.41	1	1	3	2271700	5	5	6	3	3		13746	3	45	5	10	63.8			2003	4	2	2	0	3	91030.475	188942.81	279973.28	278047.42	77805.062
5000	2271700	6	3	1				1	3	3	3	1	20	1	3	227170006	5	219539.06	138239.28	357778.34	3507	MALANG	353033.41	1	1	3	2271700	6	5	6	3	3		13749	3	30	5	3	22.91			2005	4	2	1	0	2	91030.475	188942.81	279973.28	278047.42	77805.062
5002	2271900	3	3	2	3	3	3	3	3	1	1		20	1	3	227190003	4	451936.11	296030.33	747966.45	3507	MALANG	746377.73	1	1	3	2271900	3	60	7	3	1	3	13754	4	30	60					2007	4	3	2	0	2	164586.7	351889.26	516475.98	512527.95	231490.47
5004	2271900	4	3	1				1	3	3	1		18	1	1	227190004	4	451936.11	296030.33	747966.45	3507	MALANG	746377.73	1	1	3	2271900	4	5	6	3	1	3	13757	3	30	5	7	48.72			2007	3	2	1	3	4	164586.7	351889.26	516475.98	512527.95	231490.47
5006	2272000	6	1	1				1	3	3	3	1	24	1	1	227200006	5	79266.227	246187.09	325453.32	3507	MALANG	325453.32	1	96	3	2272000	6	3	6	3	3											2	1	2	0	3	321672.06	140004.62	461676.68	460290.04	-136223.36
5008	2272031	4	3	1				1	3	3	3		24	1	1	227203104	5	206337.91	176792.07	383129.97	3507	MALANG	359998.29	1	96	4	2272031		2	5	3	3		13758	1	5	2	5	26.43			1998	3	2	1	3	2	264004.43	395244.36	659248.76	618997.65	-276118.78
5010	2272031	5	3	2	3	3	3	3	3	3	1		18	1	1	227203105	5	206337.91	176792.07	383129.97	3507	MALANG	359998.29	1	96	4	2272031		3	5	3	3		13760	2	30	3	3	18.49			2005	3	3	2	0	2	264004.43	395244.36	659248.76	618997.65	-276118.78
5012	2261331	3	3	3	3	3	3	3	1	3	3		19	1	1	226130004	3	219666.16	289145.91	508812.06	3573	MALANG	508812.08	1	12	3	2261331	3	6	7	1	1	3	13660	3	15	6			6			3	2	2	0	3	82633.591	131191.73	213825.33	211321.66	294986.74
5013	2460241	3	1	3	3	3	3	3	1	3	3		23	1	1	246020006	3	282508.62	491456.26	773964.87	3573	MALANG	773964.87	1	13	9	2460200	6	61	7	1	1	3	14764	4	10	61			6			3	2	3	7	4	200946.91	279975.37	480922.26	444295.48	293042.61
5014	2280100	4	3	4	3	3	3	3	3	1	3		20	1	3	228010004	2	160122.39	360403.33	520525.72	3508	LUMAJANG	520525.69	2	96	10	2280100	4	73	6	3	3		13762	2	7	73	14	86.46			2004	1	3	3	3	4	87370.48	403025.79	490396.28	483506.94	30129.437
5015	2280200	3	3	4	3	3	3	3	3	1	3		20	2	3	228020003	7	258535.4	109119.98	367655.39	3508	LUMAJANG	366162.04	2	96	3	2280231	2	73	6	3	3		13765	2	15	73	3	14.57			2002	4	2	2	0	2	3472945.8	4677786.1	8150731.6	8101128.5	-7783076.3
5016	2280200	8	3	1				1	3	1	3		24	2	1	228020008	7	258535.4	109119.98	367655.39	3508	LUMAJANG	366162.04	2	96	5	2280200		74	8	3	3		13768	3	10	74	3	19.58			2005	5	3	2	0	3	49217.369	63409.385	112626.76	112178.96	255028.63
5017	2280400	4	3	95	3	1		3	3	3	3		16	1	1	228040004	2	60978.264	228472.49	289450.76	3508	LUMAJANG	283461.82	2	96	10	2280400	4	2	7	3	3		13769	1	5	2	3				2005	3	2	2	0	3	76988.254	153687.18	230675.44	230675.44	58775.321
5018	2281241	3	3	95	3	3	3	3	3	1	3		20	1	1	228120004	5	75850.43	239060.93	314911.36	3508	LUMAJANG	312820.69	2	1	3	2281200	4	3	7	3	3		13776	2	30	3	3	17.93			2004	3	3	1	0	3	56340.938	265101.43	321442.37	321442.35	-6531.0024
5019	2281600	2	1	95	3	3	3	3	3	1	3		22	1	3	228160002	3	75928.831	182136.27	258065.1	3508	LUMAJANG	258065.08	2	96	4	2281600	2	2	7	3	3											3	2	2	2	3	282986.11	170882.94	453869.05	453869.05	-195803.95
5020	2281900	4	3	3	3	3	3	3	1	1	3		17	1	3	228190004	5	149494.75	168282.59	317777.34	3508	LUMAJANG	317777.34	2	96	9	2281900	4	5	7	1	1	3	13780	3	25	5			6			4	3	2	0	2	86516.21	64752.808	151269.02	151269.02	166508.32
5021	2282111	3	3	3	3	3	3	3	1	3	3		15	1	1	228210007	4	324649.38	327385.23	652034.61	3508	LUMAJANG	603034.23	2	96	3	2282111	3	3	7	1	1	1	13789	2	15	3			6			4	1	2	0	2	120520.21	218708.67	339228.9	337368.75	312805.7
5022	2282200	3	1	7	3	1		3	3	3	3		23	1	1	228220003	3	348904.57	291984.26	640888.83	3508	LUMAJANG	492798.78	2	96	3	2282200	3	2	7	3	3											2	2	2	4	4	109678.12	217454.81	327132.94	261822.08	313755.89
5023	2282600	5	3	4	3	3	3	3	3	1	3		16	2	3	228260005	6	112582.94	153069.97	265652.9	3508	LUMAJANG	254037.98	2	96	3	2282600	5	2	7	3	3		13794	1	10	2	4	26.1			2004	4	2	2	2	4	100549.77	174644.5	275194.27	262638.5	-9541.364
5024	2282600	9	3	1				1	3	3	3		21	2	1	228260009	6	112582.94	153069.97	265652.9	3508	LUMAJANG	254037.98	2	96	5	2282600		2	10	3	3		13795	1	15	2	5				2002	3	2	2	0	3	100549.77	174644.5	275194.27	262638.5	-9541.364
5025	2282800	3	1	1				1	3	3	3		23	1	1	228280003	3	819635	320295.6	1139930.6	3508	LUMAJANG	693990.76	2	96	3	2282831	2	73	6	3	3		13800	2	5	73	7				2001	3	2	2	0	2	3472945.8	4769138.8	8242084.6	8192480.8	-7102154
5026	2290300	3	3	95	3	3	3	3	3	3	1		17	1	1	229030003	3	129479	301515.74	430994.74	3508	LUMAJANG	430994.75	2	96	13	2290300	3	2	7	3	3		13806	1	10	2			3	K	1998	5	2	2	14	4	110770.09	282924.11	393694.2	393694.2	37300.547
5027	2290600	3	3	1				1	3	3	3		20	1	1	229060003	4	61726.883	215803.17	277530.05	3508	LUMAJANG	277530.05	2	96	3	2290600	3	2	7	3	3		13812	1	10	2	5	26.73			2002	3	2	2	0	1	45841.602	74962.798	120804.4	120804.4	156725.65
5028	2290700	2	1	1				1	3	3	3		23	1	1	229070002	5	194627.38	286001.13	480628.51	3508	LUMAJANG	460418.59	2	96	9	2290700	2	2	10	3	3											2	2	2	0	2	18831.982	161568.56	180400.55	180331.64	300227.96
5029	2291031	3	3	4	3	3	3	3	3	1	3		16	2	3	229100003	4	84689.011	389988.67	474677.69	3508	LUMAJANG	468144.31	2	96	3	2291031	3	2	7	3	3		13814	1	5	2	5	28.5			2005	2	2	2	7	3	72496.415	204737.1	277233.52	276572.13	197444.17
5030	2291400	6	3	4	1			1	3	1	3		16	2	3	229140006	6	66912.757	247488.28	314401.04	3508	LUMAJANG	314401.03	2	96	3	2291400	6	3	6	3	1	3	13818	2	30	3	3	18.2			2007	3	2	1	0	3	175148.81	531564.17	706713.01	670585.32	-392311.98
5031	2291400	8	3	5	3	3	3	3	3	3	3		20	2	1	229140008	6	66912.757	247488.28	314401.04	3508	LUMAJANG	314401.03	2	96	5	2291400		3	7	3	3		13820	2	30	3	6				2004	3	2	1	0	3	175148.81	531564.17	706713.01	670585.32	-392311.98
5032	2292300	5	3	1				1	3	3	3		17	1	1	229230005	5	64262.38	147218.96	211481.34	3508	LUMAJANG	206672.75	2	96	3	2292300	5	2	6	3	3		13829	1	10	2			3	K	1998	2	2	2	0	2	34376.032	141865.08	176241.11	176241.11	35240.229
5033	2292500	6	3	4	3	1		3	3	1	3		16	2	3	229250006	4	127575.24	140636.57	268211.81	3508	LUMAJANG	196344.57	2	96	3	2292500	6	2	6	3	3		13831	1	2	2	6				2004	2	2	2	0	2	121631.12	141558	263189.14	255217.19	5022.6738
5034	2292600	6	3	4	3	3	3	3	3	1	3		19	1	3	229260006	5	212819.59	242458.29	455277.88	3508	LUMAJANG	429144.33	2	96	3	2292600	6	2	6	3	3		13832	1	5	2	5	30.2			2001	4	2	2	1	1	189491.02	187899.58	377390.6	360167.29	77887.282
5035	2292600	7	3	3	1			1	1	3	3		15	1	1	229260007	5	212819.59	242458.29	455277.88	3508	LUMAJANG	429144.33	2	96	3	2292600	7	3	7	1	1	1	13834	2	25	3			6			2	2	2	0	1	189491.02	187899.58	377390.6	360167.29	77887.282
5036	2292600	9	3	1				1	3	3	3		21	1	1	229260009	5	212819.59	242458.29	455277.88	3508	LUMAJANG	429144.33	2	96	3	2292600	9	3	7	3	3		13836	2	15	3			3	C	1999	3	2	2	0	3	189491.02	187899.58	377390.6	360167.29	77887.282
5037	2292900	3	3	4	3	3	3	3	3	1	3		16	2	3	229290003	4	100940.81	160242.17	261182.98	3508	LUMAJANG	254649.59	2	96	3	2292900	3	2	8	3	3		13842	1	20	2	5	29.29			2005	2	2	1	0	2	129076.76	413370.15	542446.91	534593.06	-281263.93
5038	2280741	3	3	1				1	3	1	3		19	4	3	228070005	4	245855.95	835436.9	1081292.9	1407	ROKAN HULU	1074456.3	2	14	13	2280700	5	2	6	3	3		13772	1	5	2			3	C	1998	3	1	1	0	2	62934.028	262951.95	325885.96	325886	755406.89
5039	2300200	5	3	4	3	3	3	3	3	1	3		15	1	3	230020005	3	1070513.7	429244.41	1499758.1	3509	JEMBER	1141461.4	2	96	3	2300200	5	2	7	3	3		13843	1	5	2	9	39.43			2005	4	2	2	0	3	522070.91	405624.43	927695.34	613853.06	572062.74
