index,level_0,Scparfundraise,Scparinkind,Scsizeinkind,Pcont,Pcont_physical,Scrapbs,Screcrapbs,Scdistrapbs,Spinviterapbs,Spparentsrapbs,Pmtgrapbs,Prapbs,data_x,parent_input,School_management,bhs_score_,data_y,math_score_,nilai_bhs_indonesia,nilai_matematika,num_student,C1,grade4_student,grade4_do,grade456_student,grade456_do,data_x,dropoutrate_4,dropoutrate,index_id3,Anak_kerja,Jarak_sekolah,Biaya_kesokla,Waktu_tempuhsekolah,Incomertperbulan,Jumlah_anggotart,incomepercap_bulan,Perankomite_baseps_score,School_cont_p_score,School_cont_sp_score,School_cont_sc_score,School_cont_tc_score,School_condi_score,year_schooling_parent_wali,Usia_ortu,data_y,biayasekolah,nss,kabupaten,kecamatan,nama_sekolah,felect,pelect,atrain,alink,agrant,treat
494_baseline,867,0.0,0,2,0.0,0,0,0,1,0,1,0.0,2.0,baseline,0.1,0.35714285700000004,39.8245614,baseline,61.40350877,227,350,19,101040000000.0,17,0,44,0,baseline,0.0,0.0,494,0.0,583.3333332999999,,8.333333332999999,700833.3309999999,5.0,140166.6662,2,2.833333333,3.0,2.833333333,2.333333333,2.75,8.25,36.33333333,baseline,14000.0,101000000000.0,Gunung Kidul,Ponjong,SD GENJAHAN 1,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
494_endline,868,0.0,0,2,0.0,0,0,0,1,0,0,0.0,2.0,endline,0.1,0.214285714,72.45614035,endline,30.0,413,171,19,101040000000.0,25,0,58,0,endline,0.0,0.0,494,0.0,566.6666667000001,,9.333333332999999,284733.3333,4.333333333,65707.69231,2.333333333,2.722222222,2.0,2.333333333,3.333333333,2.597222222,9.166666667,37.16666667,endline,23333.33,101000000000.0,Gunung Kidul,Ponjong,SD GENJAHAN 1,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
495_baseline,869,4200000.0,0,2,0.0,0,1,0,1,1,1,0.666666667,4.0,baseline,0.122105263,0.80952381,35.11111111,baseline,49.11111111,158,221,15,101040000000.0,15,0,50,0,baseline,0.0,0.0,495,0.0,300.0,,7.666666667,2767361.108,6.333333333,436951.7538,3,2.722222222,2.666666667,2.666666667,2.666666667,2.680555556,8.5,36.83333333,baseline,73333.33333,101000000000.0,Gunung Kidul,Ponjong,SD GOMBANG 2,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
495_endline,870,5000000.0,1,3,0.0,0,0,0,1,0,1,0.333333333,2.666666667,endline,0.35005,0.428571429,47.61904762,endline,29.04761905,200,122,14,101040000000.0,14,0,41,0,endline,0.0,0.0,495,0.0,666.6666667000001,,10.0,880566.6667,6.333333333,139036.8421,3,2.722222222,3.333333333,2.25,2.833333333,2.784722222,9,38.83333333,endline,2666.667,101000000000.0,Gunung Kidul,Ponjong,SD GOMBANG 2,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
496_baseline,871,2000.0,0,2,73750.0,1,1,0,1,1,1,0.333333333,3.333333333,baseline,0.308204971,0.738095238,49.65517241,baseline,61.95402299,432,539,29,101040000000.0,29,0,88,0,baseline,0.0,0.0,496,0.666666667,233.33333330000002,,7.333333333,1275999.999,3.666666667,347999.9996,3,2.777777778,2.666666667,2.833333333,3.0,2.819444445,8.25,36.5,baseline,15666.666669999999,101000000000.0,Gunung Kidul,Ponjong,SD KARANGASEM,0.0,0.0,0.0,0.0,1.0,"Grant, Election"
496_endline,872,3000.0,0,2,0.0,0,0,0,0,1,1,0.333333333,3.333333333,endline,0.10000003,0.452380952,74.30107527,endline,31.72043011,691,295,31,101040000000.0,21,0,70,0,endline,0.0,0.0,496,1.0,433.33333330000005,,10.0,1396333.333,4.333333333,322230.7692,3,2.722222222,2.0,2.833333333,2.0,2.388888889,9.5,39.66666667,endline,3333.333,101000000000.0,Gunung Kidul,Ponjong,SD KARANGASEM,0.0,0.0,0.0,0.0,1.0,"Grant, Election"
497_baseline,873,2000.0,0,2,0.0,0,0,0,0,0,0,0.333333333,2.333333333,baseline,0.100010526,0.130952381,41.17647059,baseline,57.64705882,210,294,17,101040000000.0,17,0,45,0,baseline,0.0,0.0,497,0.333333333,633.3333332999999,,11.66666667,626874.9993,4.666666667,134330.357,2.777777778,2.388888889,2.833333333,2.833333333,3.166666667,2.8055555560000003,6.5,40.66666667,baseline,17500.0,101000000000.0,Gunung Kidul,Ponjong,SD KENTENG,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
497_endline,874,9999999998.0,1,3,0.0,0,0,0,1,1,0,0.0,1.857142857,endline,0.45,0.35204081600000003,44.70588235,endline,29.60784314,228,151,17,101040000000.0,12,0,39,0,endline,0.0,0.0,497,0.0,700.0,,10.0,761400.0,4.666666667,163157.1428,3,2.611111111,2.0,2.666666667,2.833333333,2.527777778,7.8,44.16666667,endline,75333.34,101000000000.0,Gunung Kidul,Ponjong,SD KENTENG,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
498_baseline,875,0.0,0,2,0.0,0,0,0,1,1,0,0.333333333,3.333333333,baseline,0.1,0.452380952,23.88888889,baseline,29.16666667,86,105,12,101040000000.0,12,0,40,0,baseline,0.0,0.0,498,0.0,966.6666667000002,,21.66666667,369999.9997,4.333333333,85384.61531000001,2.555555556,2.5,2.5,2.5,2.5,2.5,9,32.83333333,baseline,0.0,101000000000.0,Gunung Kidul,Ponjong,SDN SENDANG,0.0,1.0,1.0,0.0,1.0,"Grant, Election, Training"
498_endline,876,0.0,0,2,0.0,0,0,0,0,1,0,0.333333333,1.6666666669999999,endline,0.1,0.25,61.66666667,endline,27.61904762,259,116,14,101040000000.0,9,0,36,0,endline,0.0,0.0,498,0.0,633.3333332999999,,9.0,183333.3333,5.0,36666.66666,3,2.444444444,2.0,2.666666667,2.0,2.277777778,12,35.83333333,endline,63833.33,101000000000.0,Gunung Kidul,Ponjong,SDN SENDANG,0.0,1.0,1.0,0.0,1.0,"Grant, Election, Training"
499_baseline,877,5000.0,0,2,0.0,0,1,0,0,1,1,0.0,2.666666667,baseline,0.10002631599999999,0.523809524,40.66666667,baseline,55.0,366,495,30,101040000000.0,30,0,105,0,baseline,0.0,0.0,499,0.0,1000.0,,21.66666667,484305.555,4.333333333,111762.8204,2.888888889,2.888888889,2.833333333,2.166666667,2.666666667,2.638888889,4.5,41.11111111,baseline,10000.0,101000000000.0,Gunung Kidul,Ponjong,SD SAWUR,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
499_endline,878,0.0,0,2,0.0,0,0,1,0,1,1,0.0,1.142857143,endline,0.1,0.469387755,58.45238095,endline,28.45238095,491,239,28,101040000000.0,32,0,89,0,endline,0.0,0.0,499,0.333333333,466.66666669999995,,23.33333333,575300.0,4.666666667,123278.5714,3,3.111111111,2.0,2.833333333,2.5,2.611111111,7.5,47.0,endline,18166.67,101000000000.0,Gunung Kidul,Ponjong,SD SAWUR,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
49_baseline,879,1200000.0,1,2,0.0,0,0,0,1,0,0,0.0,0.333333333,baseline,0.306315789,0.154761905,24.63414634,baseline,33.49593496,303,412,41,101033000000.0,52,0,120,9,baseline,0.0,0.075,49,0.0,666.6666667000001,,10.0,500000.0,8.0,62500.0,2.777777778,0.611111111,2.5,2.5,3.0,2.152777778,5,28.33333333,baseline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
49_endline,880,0.0,0,2,0.0,0,1,1,0,1,1,0.0,1.142857143,endline,0.1,0.6122448979999999,57.94117647,endline,26.17647059,591,267,34,101033000000.0,43,2,112,15,endline,0.046511628,0.133928571,49,0.0,30.0,,7.666666667,193333.3333,3.666666667,52727.272710000005,2.111111111,2.444444444,2.0,1.8333333330000001,2.5,2.194444444,5.333333333,43.5,endline,54000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
4_baseline,881,1200000.0,1,2,0.0,0,0,1,1,0,0,0.333333333,1.333333333,baseline,0.306315789,0.380952381,55.20833333,baseline,67.8125,530,651,32,101033000000.0,35,0,102,1,baseline,0.0,0.009803922,4,0.0,116.66666670000001,,5.666666667,1116666.6670000001,4.0,279166.6667,2.555555556,2.111111111,2.333333333,2.5,2.5,2.361111111,7.333333333,26.88888889,baseline,48000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
4_endline,882,0.0,0,2,0.0,0,0,0,0,1,0,0.0,0.857142857,endline,0.1,0.173469388,46.11111111,endline,24.07407407,498,260,36,101033000000.0,35,0,94,0,endline,0.0,0.0,4,0.0,133.3333333,,5.0,672222.0,3.666666667,183333.2727,3,1.277777778,2.0,2.333333333,2.833333333,2.111111111,6.75,30.8,endline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
500_baseline,883,0.0,0,2,0.0,0,0,1,1,1,0,0.333333333,2.666666667,baseline,0.1,0.571428571,45.27777778,baseline,58.88888889,163,212,12,101040000000.0,12,0,38,0,baseline,0.0,0.0,500,0.0,500.0,,16.66666667,319722.222,5.333333333,59947.91662999999,2,2.777777778,2.666666667,2.833333333,3.0,2.819444445,9,35.66666667,baseline,1000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
500_endline,884,1000.0,0,2,0.0,0,1,0,1,0,0,0.333333333,2.333333333,endline,0.10000001,0.41666666700000005,42.77777778,endline,20.27777778,154,73,12,101040000000.0,11,0,35,0,endline,0.0,0.0,500,0.333333333,433.33333330000005,,10.0,287766.6667,4.0,71941.66668,2.555555556,2.666666667,2.0,2.666666667,3.0,2.583333334,9.5,38.33333333,endline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
501_baseline,885,1000.0,0,2,0.0,0,1,0,1,1,0,0.0,2.333333333,baseline,0.10000526300000001,0.511904762,46.21212121,baseline,69.09090909,305,456,22,101040000000.0,22,0,83,0,baseline,0.0,0.0,501,0.333333333,900.0,,15.0,799999.9987,5.333333333,149999.9998,2,2.777777778,2.666666667,2.5,2.166666667,2.527777778,7.5,32.5,baseline,12500.0,101000000000.0,Gunung Kidul,Ponjong,SD GENJAHAN 3,1.0,0.0,1.0,0.0,1.0,"Grant, Election, Training"
501_endline,886,20000.0,1,3,0.0,0,0,1,1,1,0,0.0,0.666666667,endline,0.3500002,0.452380952,70.0,endline,31.51515152,462,208,22,101040000000.0,24,1,74,1,endline,0.041666667000000004,0.013513513999999999,501,0.0,633.3333332999999,,7.333333333,1188883.3329999999,6.0,198147.2222,2.666666667,2.166666667,2.0,2.666666667,2.333333333,2.291666667,10.5,36.0,endline,23666.67,101000000000.0,Gunung Kidul,Ponjong,SD GENJAHAN 3,1.0,0.0,1.0,0.0,1.0,"Grant, Election, Training"
502_baseline,887,1250.0,0,2,0.0,0,0,1,0,1,1,0.333333333,0.666666667,baseline,0.100006579,0.5,43.95833333,baseline,56.66666667,211,272,16,101040000000.0,16,0,59,1,baseline,0.0,0.016949153,502,0.0,1566.666667,,23.33333333,307222.222,5.0,61444.4444,2.333333333,2.277777778,2.0,2.0,2.0,2.069444445,4,15.77777778,baseline,0.0,101000000000.0,Gunung Kidul,Ponjong,SD SUMBERGIRI,0.0,0.0,0.0,0.0,1.0,Grant
502_endline,888,15000.0,0,2,0.0,0,0,1,1,1,1,0.0,4.0,endline,0.10000015,0.7142857140000001,48.44444444,endline,36.22222222,218,163,15,101040000000.0,15,0,48,0,endline,0.0,0.0,502,0.0,2166.666667,,30.0,858350.0,5.666666667,151473.5294,2.777777778,2.833333333,2.0,2.833333333,2.833333333,2.625,9,40.42857143,endline,9333.333,101000000000.0,Gunung Kidul,Ponjong,SD SUMBERGIRI,0.0,0.0,0.0,0.0,1.0,Grant
503_baseline,889,1500.0,1,3,0.0,1,0,0,1,0,1,1.0,3.333333333,baseline,0.550007895,0.5476190479999999,34.92063492,baseline,50.15873016,220,316,21,101040000000.0,23,0,72,0,baseline,0.0,0.0,503,0.0,1200.0,,15.0,258055.555,4.333333333,59551.28192,2.111111111,2.9444444439999997,2.166666667,2.166666667,2.5,2.444444445,6,37.33333333,baseline,37500.0,101000000000.0,Gunung Kidul,Ponjong,SD TAMBAKROMO 1,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link"
503_endline,890,3000.0,1,3,0.0,0,0,1,1,1,1,0.0,2.0,endline,0.35000003,0.642857143,69.86111111,endline,29.02777778,503,209,24,101040000000.0,13,0,63,0,endline,0.0,0.0,503,0.666666667,1916.6666670000002,,20.0,371133.3333,4.666666667,79528.57142000001,2.333333333,2.888888889,2.0,2.833333333,2.666666667,2.597222222,6,43.33333333,endline,5000.0,101000000000.0,Gunung Kidul,Ponjong,SD TAMBAKROMO 1,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link"
504_baseline,891,7000.0,1,3,0.0,0,1,1,1,1,0,1.0,4.0,baseline,0.350036842,0.857142857,42.91666667,baseline,55.83333333,103,134,8,101040000000.0,9,0,31,0,baseline,0.0,0.0,504,0.0,500.0,,13.33333333,678333.333,5.0,135666.6666,2.222222222,2.555555556,2.5,2.5,2.833333333,2.597222222,9,37.0,baseline,174000.0,101000000000.0,Gunung Kidul,Rongkop,SD BALONG,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
504_endline,892,0.0,0,2,0.0,0,0,0,1,1,1,0.0,2.0,endline,0.1,0.5,60.74074074,endline,31.11111111,164,84,9,101040000000.0,7,0,26,0,endline,0.0,0.0,504,0.333333333,316.6666667,,10.0,280033.3333,4.0,70008.33333,2.888888889,2.666666667,2.0,2.833333333,2.666666667,2.541666667,11,38.33333333,endline,44000.0,101000000000.0,Gunung Kidul,Rongkop,SD BALONG,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
505_baseline,893,0.0,0,2,0.0,0,0,0,0,0,1,0.0,2.333333333,baseline,0.1,0.226190476,45.0,baseline,66.11111111,162,238,12,101040000000.0,12,0,38,0,baseline,0.0,0.0,505,0.0,1033.333333,,15.0,306166.6667,5.0,61233.333329999994,2.111111111,2.666666667,2.0,2.333333333,2.5,2.375,6.75,36.0,baseline,12000.0,101000000000.0,Gunung Kidul,Rongkop,SD BOHOL,0.0,0.0,0.0,0.0,1.0,Grant
505_endline,894,0.0,0,2,0.0,0,1,0,1,1,1,0.333333333,1.333333333,endline,0.1,0.666666667,98.44444444,endline,39.33333333,443,177,15,101040000000.0,13,0,40,0,endline,0.0,0.0,505,0.333333333,466.66666669999995,,9.333333332999999,544466.6667,4.666666667,116671.4286,3,2.777777778,2.0,2.833333333,2.833333333,2.611111111,9.5,39.16666667,endline,2666.667,101000000000.0,Gunung Kidul,Rongkop,SD BOHOL,0.0,0.0,0.0,0.0,1.0,Grant
506_baseline,895,0.0,0,2,0.0,0,0,0,1,0,1,0.333333333,2.0,baseline,0.1,0.404761905,44.24242424,baseline,62.12121212,146,205,11,101040000000.0,11,0,59,0,baseline,0.0,0.0,506,0.0,1016.666667,,16.66666667,769444.442,5.333333333,144270.8329,2,2.5,2.0,2.5,2.333333333,2.333333333,6,38.5,baseline,14166.666669999999,101000000000.0,Gunung Kidul,Rongkop,SD NEGERI CABE,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
506_endline,896,0.0,1,3,0.0,0,1,1,1,1,1,0.0,4.0,endline,0.35,0.857142857,92.42424242,endline,35.75757576,305,118,11,101040000000.0,19,0,53,0,endline,0.0,0.0,506,0.0,516.6666667,,15.66666667,1388900.0,4.333333333,320515.3846,3,2.666666667,2.0,3.0,3.0,2.666666667,13.6,46.0,endline,84666.66,101000000000.0,Gunung Kidul,Rongkop,SD NEGERI CABE,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
507_baseline,897,0.0,1,3,0.0,0,0,0,1,1,0,0.0,1.6666666669999999,baseline,0.35,0.345238095,40.51282051,baseline,55.89743589999999,158,218,13,101040000000.0,14,0,51,0,baseline,0.0,0.0,507,0.666666667,683.3333332999999,,13.33333333,1466666.665,5.333333333,274999.9997,2.111111111,2.777777778,2.666666667,2.833333333,2.833333333,2.777777778,6.5,33.83333333,baseline,0.0,101000000000.0,Gunung Kidul,Rongkop,SD BOT DAYAKAN,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
507_endline,898,0.0,1,3,0.0,0,0,0,1,1,1,0.0,1.333333333,endline,0.35,0.47619047600000003,67.38095238,endline,25.23809524,283,106,14,101040000000.0,19,0,49,0,endline,0.0,0.0,507,0.666666667,266.6666667,,7.666666667,874500.0,5.333333333,163968.75,3,2.388888889,2.0,2.833333333,3.0,2.555555556,9.2,61.8,endline,6500.0,101000000000.0,Gunung Kidul,Rongkop,SD BOT DAYAKAN,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
508_baseline,899,0.0,0,2,0.0,0,0,0,1,1,1,0.0,1.0,baseline,0.1,0.46428571399999996,33.97435897,baseline,51.28205128,265,400,26,101040000000.0,26,0,69,0,baseline,0.0,0.0,508,1.0,1166.666667,,16.66666667,605555.5553,3.666666667,165151.5151,3,2.111111111,2.666666667,3.0,2.666666667,2.611111111,5.5,44.66666667,baseline,20000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
508_endline,900,0.0,0,2,0.0,0,0,0,1,1,0,0.0,1.428571429,endline,0.1,0.336734694,58.84057971,endline,32.60869565,406,225,23,101040000000.0,25,0,69,0,endline,0.0,0.0,508,0.0,900.0,,20.0,249733.3333,4.333333333,57630.76923,2.888888889,2.9444444439999997,2.0,2.833333333,2.5,2.569444444,6.333333333,43.14285714,endline,1666.6670000000001,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
509_baseline,901,0.0,0,2,0.0,0,1,0,1,1,1,1.0,2.333333333,baseline,0.1,0.7976190479999999,38.54166667,baseline,53.33333333,185,256,16,101040000000.0,16,0,57,0,baseline,0.0,0.0,509,0.0,833.3333332999999,,13.33333333,119444.4442,4.0,29861.11105,2.777777778,2.888888889,2.666666667,2.833333333,2.833333333,2.8055555560000003,6.5,39.0,baseline,0.0,101000000000.0,Gunung Kidul,Rongkop,SDN RONGKOP,1.0,0.0,1.0,0.0,1.0,"Grant, Training"
509_endline,902,0.0,0,2,0.0,0,0,0,1,1,1,0.0,2.333333333,endline,0.1,0.511904762,65.625,endline,22.70833333,315,109,16,101040000000.0,12,0,50,0,endline,0.0,0.0,509,0.0,766.6666667000001,,23.33333333,173633.3333,4.0,43408.33333,2.777777778,3.0,2.0,2.833333333,2.833333333,2.666666667,6,38.66666667,endline,0.0,101000000000.0,Gunung Kidul,Rongkop,SDN RONGKOP,1.0,0.0,1.0,0.0,1.0,"Grant, Training"
50_baseline,903,38000000.0,0,2,0.0,0,0,0,0,0,1,0.333333333,2.666666667,baseline,0.3,0.28571428600000004,28.0,baseline,41.03703704,378,554,45,101033000000.0,50,0,177,6,baseline,0.0,0.033898305,50,0.0,186.66666669999998,,3.0,850000.0,5.0,170000.0,2.777777778,2.444444444,2.5,2.833333333,2.333333333,2.527777778,8,36.0,baseline,37000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
50_endline,904,50000.0,0,2,2500.0,0,0,1,1,1,1,0.666666667,2.333333333,endline,0.1000505,0.75,37.12121212,endline,23.33333333,490,308,44,101033000000.0,56,4,150,4,endline,0.071428571,0.026666667,50,0.0,26.66666667,,8.333333332999999,800000.0,6.666666667,120000.0,2.666666667,1.7222222219999999,2.0,2.5,2.666666667,2.222222222,8.714285714,33.5,endline,66666.66,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
510_baseline,905,0.0,0,2,0.0,0,0,1,1,1,0,0.666666667,2.0,baseline,0.1,0.595238095,39.66666667,baseline,63.33333333,119,190,10,101040000000.0,10,0,32,0,baseline,0.0,0.0,510,0.0,1000.0,,30.0,149444.4442,5.0,29888.888839999996,3,2.777777778,2.0,2.5,2.666666667,2.486111111,8.25,31.66666667,baseline,2500.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
510_endline,906,8000.0,1,3,0.0,0,0,0,1,1,1,0.0,3.0,endline,0.35000008,0.535714286,75.0,endline,42.66666667,225,128,10,101040000000.0,9,0,30,0,endline,0.0,0.0,510,0.333333333,766.6666667000001,,20.0,225366.6667,5.666666667,39770.58824,2.777777778,2.777777778,2.0,2.833333333,2.0,2.402777778,9.5,32.83333333,endline,26666.67,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
511_baseline,907,2032000.0,0,2,0.0,0,1,0,0,1,1,1.0,4.0,baseline,0.11069473699999999,0.7142857140000001,41.66666667,baseline,53.88888889,150,194,12,101040000000.0,13,0,48,0,baseline,0.0,0.0,511,0.0,833.3333332999999,,13.33333333,96388.88877,5.333333333,18072.91664,2.888888889,2.388888889,2.666666667,2.833333333,3.0,2.722222222,8,39.0,baseline,3000.0,101000000000.0,Gunung Kidul,Rongkop,KARANGWUNI 2,0.0,1.0,0.0,0.0,1.0,"Grant, BPD Link, Election"
511_endline,908,2016000.0,0,2,0.0,0,0,1,0,1,1,0.0,3.0,endline,0.10002016,0.535714286,83.84615385,endline,37.17948718,327,145,13,101040000000.0,16,0,45,0,endline,0.0,0.0,511,0.333333333,800.0,,13.33333333,661366.6667,4.666666667,141721.4286,2.888888889,2.611111111,2.0,2.333333333,2.833333333,2.444444444,9.428571429,40.5,endline,0.0,101000000000.0,Gunung Kidul,Rongkop,KARANGWUNI 2,0.0,1.0,0.0,0.0,1.0,"Grant, BPD Link, Election"
512_baseline,909,0.0,0,2,0.0,0,0,1,1,1,1,0.333333333,1.0,baseline,0.1,0.654761905,18.88888889,baseline,22.22222222,17,20,3,101040000000.0,3,0,24,0,baseline,0.0,0.0,512,1.0,666.6666667000001,,10.0,483333.333,5.0,96666.6666,3,2.0,2.833333333,2.833333333,2.833333333,2.625,7,32.33333333,baseline,62000.0,101000000000.0,Gunung Kidul,Rongkop,SDN KENDAL,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
512_endline,910,100000.0,0,2,0.0,0,0,0,1,1,0,0.0,1.6666666669999999,endline,0.10000099999999999,0.345238095,66.11111111,endline,30.0,119,54,6,101040000000.0,16,0,36,0,endline,0.0,0.0,512,0.0,34332.66667,,16.66666667,226550.0,3.666666667,61786.36362999999,2.666666667,2.611111111,4.0,2.833333333,2.833333333,3.0694444439999997,5,37.8,endline,27333.33,101000000000.0,Gunung Kidul,Rongkop,SDN KENDAL,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
513_baseline,911,0.0,0,2,0.0,0,0,0,1,0,1,1.0,1.0,baseline,0.1,0.46428571399999996,54.44444444,baseline,66.66666667,98,120,6,101040000000.0,6,0,23,0,baseline,0.0,0.0,513,0.666666667,633.3333332999999,,23.33333333,1088333.3329999999,4.333333333,251153.8461,3,3.0,3.166666667,2.666666667,3.0,2.9583333339999998,10.25,40.16666667,baseline,25000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
513_endline,912,1060000.0,1,3,0.0,0,0,0,1,0,1,0.0,3.333333333,endline,0.35001059999999995,0.404761905,47.14285714,endline,39.04761905,99,82,7,101040000000.0,9,0,25,0,endline,0.0,0.0,513,0.0,366.6666667,,14.0,1484733.333,5.0,296946.6666,2.888888889,2.555555556,2.0,2.2,2.333333333,2.272222222,12.16666667,39.83333333,endline,21500.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
514_baseline,913,0.0,0,2,0.0,0,1,1,1,1,0,0.0,1.0,baseline,0.1,0.607142857,44.28571429,baseline,63.33333333,93,133,7,101040000000.0,7,0,40,0,baseline,0.0,0.0,514,1.0,366.6666667,,3.0,184999.9997,5.0,36999.99993,3,2.277777778,2.666666667,2.833333333,2.333333333,2.527777778,7.5,33.0,baseline,15000.0,101000000000.0,Gunung Kidul,Rongkop,SDN PUCUNG,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
514_endline,914,50000.0,0,2,0.0,0,0,0,1,1,1,0.0,3.0,endline,0.1000005,0.535714286,81.85185185,endline,33.7037037,221,91,9,101040000000.0,7,0,25,0,endline,0.0,0.0,514,0.0,340.0,,10.66666667,241966.6667,5.0,48393.33334,2.666666667,3.0,2.0,2.833333333,2.5,2.583333333,6.571428571,35.0,endline,15000.0,101000000000.0,Gunung Kidul,Rongkop,SDN PUCUNG,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
515_baseline,915,0.0,0,2,0.0,0,1,0,1,1,1,0.0,0.333333333,baseline,0.1,0.583333333,37.77777778,baseline,60.55555556,136,218,12,101040000000.0,14,0,46,0,baseline,0.0,0.0,515,0.333333333,1033.333333,,20.0,999999.9987,5.333333333,187499.9998,2.333333333,2.722222222,2.5,2.833333333,2.833333333,2.722222222,7,37.5,baseline,27000.0,101000000000.0,Gunung Kidul,Rongkop,SD BARAN 1,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
515_endline,916,0.0,1,3,0.0,0,0,0,1,0,0,0.0,2.142857143,endline,0.35,0.219387755,47.43589744,endline,35.12820513,185,137,13,101040000000.0,13,0,42,0,endline,0.0,0.0,515,0.0,1566.666667,,20.0,312916.6667,6.333333333,49407.894739999996,2.777777778,2.666666667,2.0,2.666666667,2.166666667,2.375,7.5,33.85714286,endline,16666.67,101000000000.0,Gunung Kidul,Rongkop,SD BARAN 1,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
516_baseline,917,0.0,0,2,0.0,0,0,0,1,1,0,0.0,0.0,baseline,0.1,0.28571428600000004,37.31182796,baseline,57.95698925,347,539,31,101040000000.0,31,0,71,1,baseline,0.0,0.014084507,516,0.0,250.0,,6.333333333,216666.6663,4.666666667,46428.57136,2.555555556,2.222222222,2.333333333,2.0,1.6666666669999999,2.055555556,6.75,32.5,baseline,0.0,101000000000.0,Gunung Kidul,Rongkop,SD TILENG 3,0.0,0.0,0.0,0.0,1.0,Grant
516_endline,918,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.333333333,endline,0.1,0.523809524,86.875,endline,32.8125,834,315,32,101040000000.0,14,0,66,0,endline,0.0,0.0,516,0.0,216.66666669999998,,5.0,402766.6667,4.666666667,86307.14286,2.666666667,2.833333333,2.0,2.666666667,2.666666667,2.541666667,7.666666667,37.0,endline,8500.0,101000000000.0,Gunung Kidul,Rongkop,SD TILENG 3,0.0,0.0,0.0,0.0,1.0,Grant
517_baseline,919,0.0,0,2,0.0,0,1,0,0,0,0,0.666666667,2.333333333,baseline,0.1,0.321428571,45.0,baseline,63.61111111,162,229,12,101040000000.0,13,0,42,0,baseline,0.0,0.0,517,0.333333333,500.0,,6.666666667,430555.5554,5.666666667,75980.39214,#DIV/0!,2.833333333,2.666666667,3.0,2.833333333,2.833333333,8,40.33333333,baseline,17000.0,,,,,,,,,,
517_endline,920,0.0,1,3,0.0,0,0,0,1,0,1,0.333333333,3.333333333,endline,0.35,0.452380952,86.92307692,endline,55.38461538,339,216,13,101040000000.0,8,0,37,0,endline,0.0,0.0,517,0.333333333,450.0,,13.33333333,2456400.0,5.333333333,460575.0,2.888888889,3.0,2.0,2.833333333,2.833333333,2.666666667,12.6,40.8,endline,69000.0,,,,,,,,,,
518_baseline,921,0.0,0,2,0.0,0,0,0,0,1,1,0.0,1.6666666669999999,baseline,0.1,0.345238095,36.4,baseline,47.06666667,273,353,25,101040000000.0,26,0,74,1,baseline,0.0,0.013513513999999999,518,0.0,533.3333333,,10.0,1636111.111,4.0,409027.7777,3,2.611111111,2.833333333,3.0,3.0,2.861111111,8.555555556,41.44444444,baseline,8250.0,,,,,,,,,,
